operator_utterance,customer_utterance
オペレーター: ビール…、ビール工場的な…。っていう、こと…。,カスタマー: そうですねー、うーん…、あれば是非～…、行ってみたいなー…。
オペレーター: お土産とかにも買って帰ったりとか…。,カスタマー: そうーですねなんか、うーん。なんかー、もしービール工場みたいな見学出来てー、そこでー、なんか…、限定のビールなんて買えたらー、良いなーなんて思って<>、ねー。
オペレーター: ありがとうございます。では、行先等はだいたいどちらかお決まりですか？,カスタマー: そうですね、まだはっきりは決めてないんですけどー、なんか東北地方のー、そうだな宮城とか、その辺の温泉地でー、一泊でのんびりしたいと思ってるんですけどー
オペレーター: では、こちら行く季節はお決まりでしょうか？,カスタマー: えっとですね、近いうちなんで、もう冬ですよね、今って、うーん。
オペレーター: かしこまりました。,カスタマー: 行きやすいところがいいです。
オペレーター: では、何名様でのご旅行になりますでしょうか？,カスタマー: えーと、女性一人なんですけどー
オペレーター: 例えば、ホテルのような施設が良いか、あるいは旅館のような良いか―、ええー、どちらかご都合はございますか？,カスタマー: どっちかっていうと旅館のほうがいいですね。
オペレーター: <>そうなんですよ、ちょっと寒いかなという心配ありますのでー,カスタマー: そしたら、なるべく館内で<>ようなところが<>いいですね。
オペレーター: ええ、ええ、ええ、そうですね、そうなりますとー、どうでしょう、お客様、例えば博物館とか美術館<>,カスタマー: あー<>美術館とかは好きなんで
オペレーター: はい、市太郎の湯を温泉をお楽しみいただきまして、その前後に宮城県美術館の方をご覧になってお楽しみになるという方向でいかがでしょうか？,カスタマー: そうですね、メインは、まあ、滞在することなんで、ゆっくりと、まあ、空いた時間があったら、美術館も行ってみるっていう感じにしようかと思います。
オペレーター: はい、かしこまりました。では、お客様、苦手な食べ物とかはございませんか？,カスタマー: うーん、ウニとかね、トロとか、そういうのは食べないんです、私。
オペレーター: はい、ではですね、こちらあのー、お代金なんですけれども―、お客様やはり、あのー、コースのようなものをお考えでしょうか？,カスタマー: うーん、まあ、料金によってなんですけどー、はい。
オペレーター: では、お客様、お昼はいかがいたしましょう？夜はお魚ですけれども,カスタマー: お昼はですねえ、まあ、そのときによって考えこ、ようかなと思ってんだけど
オペレーター: はい、お客様どういったジャンルをお考えですか？,カスタマー: うーん、まあ定食みたいなのでいいんですけどー。
オペレーター: ええー、ではどうでしょう、定食のなかで洋食がよろしいでしょうか、それとも和食、あるいは<>なるほどじゃあ,カスタマー: あー、ちょっと難しいですね、そのときの気分なんでー、うーん。
