previous_operator_utterance,operator_utterance,customer_utterance
オペレーター: はい、かしこまりました。沖縄県ですね。,オペレーター: 暖かい頃ということは、えーと季節的にはいつ頃～、になるんでしょうかー？,カスタマー: えーと、冬～…にーですねー、ちょっとこちら、寒いのが苦手なんでー、暖かいー、所へ行きたいなーという、<>沖縄ですね。はい。
オペレーター: はい。かしこまりましたー。,オペレーター: こちらえーと何名様で―…、いらっしゃる感じでしょうかー。,カスタマー: えー、一応ですね、ちょっと一人でー、フラっと行ければー…、良いなと思ってます。はい。
オペレーター: では…、そうなりますと結構そのー…、史跡ですとかちょっと歴史的なー…、なんか場所だったりー、そういう場所がー…、えーとご希望されーてる感じですかね。,オペレーター: あっ。,カスタマー: 出来ればそういう所を見たいです。はい。
オペレーター: はい。かしこまりましたー。,オペレーター: ちなみになんかこうー、苦手な食べ物だったりとかー、そういったものは大丈夫でしょうかー。,カスタマー: ああ、えっとですねー、ちょっと気にしてますのがー。
オペレーター: ちなみになんかこうー、苦手な食べ物だったりとかー、そういったものは大丈夫でしょうかー。,オペレーター: はい。,カスタマー: あのー…、ちょっと今～、こういう状況の中であの、こ、国際通りのような、この密集した…。
オペレーター: はい。,オペレーター: ええ、ええ、ええ、ええ。,カスタマー: まあ、観光地、まあ、ああたぶんおそらくー、有名なお店があるんでしょうけどー。
オペレーター: ええ、ええ、ええ、ええ。,オペレーター: ええ、ええ、ええ。,カスタマー: えー、ちょっとそういうの、じゃなくてー。
オペレーター: ええ、ええ、ええ。,オペレーター: はい。,カスタマー: どっか離れた所にー、一軒…、そ、そこそこー、地元の人にもー。
オペレーター: はい。,オペレーター: はい、はい、はい、はい。,カスタマー: 受け入れられてるみたいなー、所があればー、嬉しいなあ、という。
オペレーター: なるほどなるほどー。,オペレーター: なんかこう、あんまりこう、大きな、お店というよりはちょっとこう…、地元～、の人が行くようなちょっと小さめのー…、店が良いという<>。,カスタマー: はい。あのー、観光客とかが、で密集してないー。
オペレーター: なんかこう、あんまりこう、大きな、お店というよりはちょっとこう…、地元～、の人が行くようなちょっと小さめのー…、店が良いという<>。,オペレーター: はい、はい、はい、はい。,カスタマー: ちょっとゆとりのあるようなとこ…、で、おいしければ嬉しいなーと。
オペレーター: なるべくちょっとその、居酒屋のような場所はー、避けるようにして、ちょっと探してみますね。,オペレーター: えーっとあとたべ、食べ物的にはこういうのが…、食べたいとかはありますかー？なんか、お蕎麦でしたりとかー…。,カスタマー: 沖縄なんでー…、ちょっとあまりー、調べてないんですけどーあのー、か、こ、ぶ、ん、ん、豚～…、　海産物よりもー、豚肉をー。
